"1380";"Geen idee waar deze video over gaat";"7363291/7e5363c6/";"En dat vind ik helemaal niet erg"
"1381";"Stappen verkleed als smurfen";"7360861/9dd54879/";"En hij geloofde het nog ook"
"1382";"Net te laat";"7362473/24e0c34a/";"Gofferdomme kuttrein!!"
"1383";"Carnaval ";;
"1384";"Carnaval ";;
"1385";"Carnaval ";;
"1386";"Carnaval ";;
"1387";"Erben kan een trucje";"7367403/0974164f/";"Wel een raar trucje"
"1388";"Lerares van je dromen";"7367589/1bbc849d/";"Ik wil wel nablijven"
"1389";"Erben is gevallen #4";"7367795/d9d7dfde/";"Wat kon er mis gaan?"
"1390";"Road rage in 'Murica ";"7367821/8eefec11/";"OMG!!!"
"1391";"Vrouwkes doen voetballen";"7368559/5dc19d11/";"*zuchtzuchtzucht*"
"1392";;"7369979/8105f4d5/";
"1393";"2 weken pikstraf";"7368455/85c1a940/";"Niet leuk he... je vrouw voor de gek houden"
"1394";"Dansen in de schnee";"7368839/aff9817b/";"Godverdomme wat kinderachtig"
"1395";"Zo pak je scootertuig aan!";"7369367/5062d603/";"Hier met dat tasje!"
"1396";"Reaguurder komt buiten";"7368301/a248ba49/";"Zo doe je toch een chickie fixen? "
"1397";"RE: Power Rangers, 5 reeten";"7367249/5e6fca40/";"Lieve Sylvana......"
"1398";"Rembo & Rembo - De timmerman";"7082287/ad63e1fe/";"Optieven met je flauwe kutsketchshow, hier is de enige ekte ekte!11 "
"1399";"Lucky motorrijder heeft geluk";"7374981/b21b8844/";"Doet per ongeluk Hollywood-achtige stunt"
"1400";"Hee inbreker, blijf van mijn huis";"7375731/bc179d6d/";"Dikke karma op je bakkes"
"1401";"Zeikjongen denkt grappig te zijn";"7374321/89149b6a/";"Maar krijgt karmakortsluiting"
"1402";"Ondertussen op het damestoilet";"7374317/06949d22/";"Loopt zelfs te aandachtsmevrouwen als ze naar de plee gaat...."
"1403";"Nie op mijn stoel staan ";"7373109/4875fc33/";"Gaat ie knul?"
"1404";"Ongeluk met transportbusje...";"7372907/feb38497/";"Wait fot it."
"1405";"3 Jaar lang je moeder pesten";"7372699/3bf372ee/";"Mama is geen watje"
"1406";"Lollig doen in optocht";"7372053/2c7171ae/";"Pwep"
"1407";;"7372289/f7345b5c/";
"1408";"Dokter ik heb een pukkeltje op mijn kop";"7375571/4715f226/";"Wilt u ff knijpen?"
"1409";"Blondje gaat met overtuiging";"7374831/3c9632ba/";"Schatje +1"
"1410";"Oh da gaat nog goed!";"7375267/406d2d0f/";"Of toch nie..."
"1411";"Messenzwaaier op Scala College";"7381699/54c555b8/";"Leerlingen zijn niet onder de indruk"
"1412";;"7380503/a12883ed/";
"1413";"Gast loopt een blauwtje";"7380391/2eb1d19e/";"Zijn pijn is voelbaar"
"1414";"Gekkenhuis in Deventer";"7380135/5a828708/";"&#8216;Supporters&#8217; willen wraak"
"1415";"De eigenaar van een rode auto";"7379447/9b1dbe53/";"met het kenteken NE-14-ABJ "
"1416";"Kayakker pesten";"7379493/fa21e05e/";"Oh wacht"
"1417";"Ride it like you stole it";"7379575/a9001c64/";"Woestijnridder dreigt ingesloten te worden door overstroming..."
"1418";"Thijs steelt fiets van handhaving";"7378799/831ecb57/";"DOEI!"
"1419";"Jongens, het eten is klaar!";"7382115/c1d4e5d8/";"Aanvalluh!!!!"
"1420";"Kan het nog?";"7380803/7f632cd9/";"Is wel sterk he? "
"1421";"Humberto stopt";"7376463/1dcbe268/";"Doei"
"1422";"Bij J.Lo op de eerste rij";"7378349/1f67fa88/";"Laat die handtekening maar zitten....."
"1423";"Of je teveel gedronken hebt?!";"7385435/5835ab32/";"Even blazen op de antenne van een politieportofoon "
"1424";"Scooterbaas helpt losgeslagen paard vangen";"7385403/9af529d7/";"Graag wil ik u attenderen op een filmpje van een goede vriend van mij. Hij heeft een dashcam op zijn helm gemonteerd en daar een heel mooi filmpje mee geschoten. Hij rijdt op zijn motorscooter en ziet een ruiter achter een op hol geslagen paard aan rennen. Hij stopt om haar achterop te nemen en samen racen ze het paard achterna. Het lukt ze om het paard te kalmeren en terug te krijgen. Supergaaf. Met vriendelijke groet"
"1425";"LeBron bedondert heel team";"7385777/0519a35c/";"Iedereen kijk hier, dan gooi ik daar"
"1426";"BEELDEN: Aanhouding Amersfoort loopt uit de hand";"7384963/f86ebbcd/";"Agente houdt zes mensen staande omdat ze een ruit ingegooid zouden hebben. De groep keerde zich tegen een agente, een van de verdachten probeerde haar te wurgen. Toen collega's te hulp schoten, werden ook zij mishandeld. <br><br> Meer info hier <a href=""https://www.rtvutrecht.nl/nieuws/1742001/"" target=""_blank"">HIERRRR</a> "
"1427";"Wat een gezeik";"7385609/86f21fd1/";"Opzoute joh!"
"1428";"Doorrijder na ongeval";"7385561/06a47bde/";"Krijgt zijn verdiende loon"
"1429";"360-filmpje van Chinese electronicamarkt";"7386605/cc5d3584/";"Kijk zelf maar waar je de camera op richt..."
"1430";"Willy de pannenkoeken koning ";"7384843/4e861121/";"HOPPATE! "
"1431";"We gaan dit interview opnemen";"7384419/9cfc58f6/";"Wel serieus doe....... lolwut?"
"1432";"Sexy dansen voor de chicks";"7382767/5ec95fb8/";"Kijk naar mijn skills moppies!"
"1433";"Echte rallyfans";"7390865/79d08dd3/";"Helpen dat Fiatje zo weer op weg"
"1434";"Skilift des doods: andere hoek";"7389679/0f9f7b6c/";"SPRING DAN!"
"1435";"Twee schepen crashen";"7391607/6342c17a/";"Vandaar dat je Ali Express pakketje er nog niet is"
"1436";"Touwtje slingeren in het water";"7388127/ee08d749/";"Moet je wel loslaten domme doos"
"1437";"Waterpasprank #56";"7391569/4e029742/";"Duurt het lang?"
"1438";"Oversteekmeneer wil graag vechten met motorrijder";"7390943/48b76b2a/";"Dus ik tik er zo eentje tegen z'n jassie aan..."
"1439";"Motormeneer van de andere kant";"7391483/598a4441/";"Subtiele techniek"
"1440";;"7390613/b10fb429/";
"1441";"Russisch parkeren ";"7390149/dff4e6b1/";"Ik was eerst!!!1!"
"1442";"Hoe moeilijk kan het zijn?";"7388061/da0e4457/";"Laat mij eens proberen"
"1443";;"7390953/8711d1a8/";
"1444";"Chick met een aapje";"7388863/55723286/";"Aap heeft wat leuks gezien"
"1445";"Sprintfinale dames";"7390391/89b1a783/";"In de leeftijdscategorie 80 - 100"
"1446";"effe motor wisselen";"7391969/81e1ea51/";"Vroeger waren auto's simpel"
"1447";"Massive Watermeloenen FAIL";"270391/509d690d/";"Ik wed dat ik het -edit: niet- kan."
"1448";"Scoobydoopapa! ";"7390069/b59bbfb2/";"Haar kleurt leuk bij je gordijn, bikini en muur! "
"1449";"1,2...";"7377687/a84dae40/";"Die kon niet ontbreken "
"1450";"Roltrap doet grote verdwijntruc";"7395765/dbe2489e/";"Nom nom nom... <br>Opgeslokte man kwam er met een paar botbreuken vanaf. (<a href=""https://www.sozcu.com.tr/2018/gundem/istanbul-metrosunda-korkunc-kaza-2252727/"" target=""_blank"">bron</a>)"
"1451";"Rare Jap heeft een slinger";"7394017/7ad3d8f9/";"We hadden ook niet iets normaals verwacht uit Japan"
"1452";"Mag de microfoon aan?";"7393213/f958c3b3/";"Baudet viert dikke party in zijn eentje"
"1453";"Bruno Mars wil ook verandering";"7393531/750358b8/";"Maar dan wel met microfoon"
"1454";"Duitsers haten sport!";"7393659/e570638d/";"Alles soll kuputtt mussen worden gamacht geworden überqueren "
"1455";"Soldaten aan de drugs";"7395425/2de6ab44/";"LSD testen door de Britse troepen"
"1456";"Happy Latina";"7393063/9c187e41/";"Beetje extra getwerk.."
"1457";"Pak dan!";"7395105/9843b9e4/";"pwnt"
"1458";"Audimeneer is piswoest";"7396157/affddbd0/";"Wait for het (0:55)"
"1459";"Snoepert bij de verkiezingen";"7393101/ce32a1f9/";"Even een billenfoto scoren"
"1460";;"7399005/1b966a51/";
"1461";"Bij de stripper op het podium";"7397725/4c495fc3/";"Oh nee, dat dacht ik niet vriend!"
"1462";"Zo pak je overvallers aan!";"7400777/32e726d5/";"Prachtige karatetrap!"
"1463";"Tijgerslang in je broek";"7400601/f0c5bed9/";"Aussie poept 17 kleuren"
"1464";"Red Jezus! Sla de Romeinen!";"7400171/487434c8/";"Het leek ook allemaal zo echt..."
"1465";"Engeltje op je schouder";"7399563/6043a179/";"187 Kleuren schijt in je sloggi"
"1466";"Panda's matten";"7398647/4cdcaee7/";"WTF WAS DAT???!!!"
"1467";"Awesome Jenga move";"7401241/b27d42fa/";"Bruce Lee in the house! "
"1468";"Even de berenklem foppen";"7400407/4bd82372/";"Eitje ToOOOOOOOOCCHHHHHHAAAARAGGG<br>AAAAARRGGG<br><br>aaaaa<br><br>a"
"1469";"Fascinerend dat strand";"7398591/213e3178/";"Echt even compleet genieten "
"1470";;"7397701/2560d479/";
"1471";"Hoi klas, we hebben een gast vandaag";"7401091/14281e47/";"Ja, dat is schrikken"
"1472";"Doe eens even open...";"7404413/88654567/";"Wie niet horen wil moet maar voelen."
"1473";"Hier is... ";"7405253/87ed78d5/";"Wie is hier?!"
"1474";"Hey Whitney! ";"7404557/b7e5ff4d/";"Alles goed? "
"1475";"Gewoon een beetje gas geven";"7402009/4dc3dee9/";"Dan komt ie vanzelf los.."
"1476";"Zo kom je van Jehova's af";"7405195/9999e634/";"Die vallen je niet meer lastig"
"1477";"Afslag gemist";"7403407/a63fddd4/";"Je moet toch wat..."
"1478";"Vissert vs tokkie";"7404505/9330e2e1/";"Dierenvriendtokkie scheldt 15-jarige vissert uit en hoopt dat hij kanker met uitzaaiingen krijgt"
"1479";"Als hij het kan...";"7403681/d2359624/";"Dan kan ik het ook"
"1480";;"7402297/b0e6ca2c/";
"1481";"Gooi d'r wat benzine in!";"7403759/11a9dd86/";"Daar gaat de achtertuin"
"1482";"Nederlandse webcams gehackt";"7404425/b7ad1526/";"Ben jij of ken jij iemand uit deze video, stuur ons dan een <a href=""mailto:gezeur@dumpert.nl"">MAILTJE</a>"
"1483";;"7402833/7ca090f2/";
"1484";"Ik ben wit, ik ben zwart ";"7405341/0d4f794a/";"Oprotten met je 'kijk mij eens niet racistisch zijn' ruklames "
"1485";"Vogeltje trainen";"7410789/202b3a00/";"Het is voedertijd! "
"1486";"Buurjongen plagen";"7410609/f5b912e2/";"Hij kan d'r niet om lachen "
"1487";"Klapper van de dag";"7407909/f14ab9fe/";"En daarom altijd goed vooruit blijven kijken"
"1488";"Mama komt je wel redden";"7409889/15a87042/";"Oh nee, toch niet"
"1489";"Optyfen met dat mes!";"7409891/3f804820/";"Bouncer doet burgerarrest van meszwaaier"
"1490";"Engelse agenten versus gekkie ";"7408029/49bbde59/";"Mes. Grond. Nu. "
"1491";"Vuurmeester Hannes doet trucje ";"7407801/9cb05cb9/";"KIJK NOU UUIITT!!1!"
"1492";"Dochter de stratosfeer in gooien";"7407697/b19b1f50/";"Zo maak je moeders boos in twee tellen"
"1493";"U vroeg en ik verveelde me";"7408627/e2c3e523/";"Ik wilde hem langer maken maar ik zag een video van Carli Banks voorbij komen."
"1494";;"7409761/6efc4121/";
"1495";"Paultje telt van 3 naar...";"7410415/e240184e/";"Lekker toeteren"
"1496";"Ondertussen, in een parallel universum...";"7415175/0a7f7299/";"...is DumpertReeten gewoon iedere werkdag om 20:00 te zien op RTL4!"
"1497";"Even een date voor Rijk fixen";"6896107/5c63c7a4/";"Wil je nog GTA spelen? Nee, fuck dat. "
"1498";"Slapen op het werk.";"7414059/1145b6ac/";"Oh sorry mate"
"1499";"Bewijs! ReÃ¯ncarnatie bestaat! ";"7415915/bb054e1f/";"Dit was duidelijk een reaguurder in een vorig leven"
"1500";"Meisje neemt douche";"7415905/b6f7e5e9/";"Dat was verfrissend "
"1501";"Schipper heeft skills";"7414815/56945d6a/";"Nu jij weer."
"1502";"Surprise Party";"7414013/fe289ac5/";"Knalfeest!"
"1503";"Kijk mij stoer doen!";"7412023/ba1b22b6/";"Daar kon je op wachten"
"1504";"Bestellen met je dronken kop";"7414367/c113e574/";"Sambuca proberen te scoren bij de DJ...."
"1505";"Deze boys zijn kampioen geworden";"7412747/9c7797cb/";"Mogen in het grote-meneren-stadion lopen.... PWNT!!!!!"
"1506";"Dronken dozen leren niet";"7412877/b003954e/";"En blijf nu verdomme eens weg!"
"1507";"Het bos vervuilen?!";"7412919/dfd7ea33/";"Poolse fitnesschauffeur gaat verhaal halen"
"1508";"tongen met een buidelrat";;
"1509";"You'll never make it...";"7418043/fdeb48e5/";"Koningsdag, alcohol, weddenschap, epic fail?"
"1510";"Het gaat fenomenaal!";"7417251/64762d72/";"Lampjes in bomen en kijk uit voor worteltaart (<a href=""https://denhaagfm.nl/"" target=""_blank"">Via Den Haag FM</a>)"
"1511";"Cowboy versus overvaller";"7416623/67d047d9/";"Koeienman redt de dag"
"1512";"Vlieg!";"7420207/bcb38846/";"Ja, die is dood."
"1513";"Famke Louise live";"7420295/acdea6de/";"Spetterend optreden bij SLAM"
"1514";"Pen door de voet";"7417229/ea8ed2d6/";"Onze vriend trapte op een pen die verticaal tussen de vlonders stond"
"1515";"Eddy!!!!";"7418915/eb27ce82/";"90ste minuut dacht deze rechtsbuiten de winnende te maken."
"1516";"Dit is onze golf";"7419179/884dc718/";"Verkeerde buurt vriend!"
"1517";"Sieg .....";"7420951/43084487/";"Heerser"
"1518";"Veroordeeld wegens Nazi hond";"7415391/58990ceb/";"Iedereen helemaal boos en janken, boehoe. Er bestaat geen recht om niet beledigd te worden. Hierbij het gehele verhaal de reactie van Mark Meechan en de demonstratie die gehouden werd voor Mark. "
"1519";"laat me er langs";;
"1520";"Waarom je geen kip moet neuken. ";"7425457/87066382/";"Wat. de. neuk. "
"1521";"Patseren met zijn 911";"7425897/f3f25bfa/";"Lekker gestuurd gap!"
"1522";"Wil je verkering?";"7425807/502be748/";"Ehmmm nou nee!"
"1523";"Even snuffelen in het gras";"7425775/752ce7db/";"OPTYFTE! Er wonen hier kindere!!! "
"1524";"Even stiekem op papa's motor zitten...";"7425483/fb1cd3dd/";"Oh caramba"
"1525";"Hey hond, waar ben je?!";"7424823/3f569a65/";"KOM OP DAN?! "
"1526";"Wie krijgt het shirt?";"7422415/0c8cc4dc/";"Zo los je dat op!"
"1527";"Dikke fittie op de A4 ";"7421917/e777631b/";"Even een klein onderonsje...."
"1528";"Even dat beentje naar achteren";"7422411/9821ff1c/";"Ga maar liggen "
"1529";"Het is verdomme zondagmiddag!!1!";"7424905/f5fce129/";"Ik steek je deaud!"
"1530";"Krissy kan een trucje ";"7421885/ec98bac0/";"Nooit meer een rugzak mee "
"1531";"vechten";;
"1532";"In de aanbieding?";"7430393/5f267059/";"HEBBON!"
"1533";"Vieze overtreding!!";"7427499/015c3250/";"Hier aanpakken jij "
"1534";"Uitstappen tijdens safari";"7427365/9cdc3dbb/";"Frans gezin wil een beter uitzicht in de Beekse Bergen.. OH FACK!<br>(Helemaal afgluren!)"
"1535";"Moeder wil meevaren";"7428297/a85b2eb4/";"Doe nou niehiet"
"1536";"Ja helder";"7430189/99e1b5f1/";"mand."
"1537";"Meisje kan trucje ";"7429067/ef97e318/";"GEYL!"
"1538";"Zielige video van de dag ";"7427829/196c8619/";"En hij kon er niks aan doen "
"1539";"Nederlandse KIP op Eurovisie";"7428837/356fa89c/";"Goede vertegenwoordiger!"
"1540";"RTL nieuwslezer over Waylon";"7428711/60cd9fac/";"Klopt!"
"1541";"Meisje doet druk ";"7428449/9912c236/";"Beweging op de zaterdag, win!"
"1542";"Gekke Brit glijdt van de trap";"7431087/ccdeb856/";"Gladde bende bij de Thames"
"1543";"Met je dronken vrienden naar de KFC ";"7427407/e5bed2f2/";"Waar ben ik? "
"1544";"Reaguurder doet zuipwedstrijd";"7437009/a075d934/";"Even uitrusten na zo'n inspanning"
"1545";"Mijn alarm is afgegaan";"7436851/80a6d7cb/";"Even de dashcam terugkijken"
"1546";"Wisseltruc 2.0";"7436917/2191f5bd/";"Wat de neuk heb ik eigenlijk gezien?"
"1547";"Dikke woei in Duitsland";"7431905/deb17c3f/";"Het komt steeds dichterbij! Beelden van net over de grens. (20 km ten oosten van Venlo) Meer info bij (<a href=""https://twitter.com/helgavanleur/status/996809972364271618"" target=""_blank"">Helga van Leur</a>)"
"1548";;"/";
"1549";"Meneer Nijland is fokking boos";"7432847/20750a17/";"Kutburen motte van mijn pad afblijve! Is allemaal PORNO!"
"1550";;"7432293/aebbd2b7/";
"1551";"Theedoek laat chauffeur schrikken";"7433805/701c67be/";"Kan iemand hem even wisselen?"
"1552";;"7434095/b2c617ed/";
"1553";"Aandachtsmoppie wast auto";"7433777/1d0844fd/";"Je verwacht het niet."
"1554";"Politie haaft hand";"7436219/c5f56a33/";"In een kansenwijk nabij u"
"1555";"Soepele bolmoppies";"7436713/95245cf3/";"Zijn ze gekloond?"
"1556";"Bijna dood maar toch vrolijk";"7439049/9955b692/";"Geen probleem hier, gewoon een nieuwe broek halen en door"
"1557";"Dit is Flash";"7439747/0bc97509/";"En Flash is snel"
"1558";"Even die beentjes scheren";"7440723/d7b4104a/";"Alles voor de looks!"
"1559";"Geintje met secondelijm";"7438209/2c5a3e1f/";"Kalm aan Pablo... duurt gewoon een weekje"
"1560";"Haha goeie prank van ons he?";"7440075/9d855bdf/";"We zetten hier een rotondebord neer en er is hier helemaal geen ro....."
"1561";"Josylvio haalt biergooier podium op";"7439665/bfa08374/";"Nektasvriendje slaat hem op zijn bek. Dan slaat de vlam in de pan (3 vids)"
"1562";"Klimmeneer redt kind";"7439607/9897afad/";"Redding du jour"
"1563";"Omdat het zo warm is";"7439247/0664152a/";"Een verkoelend ritje op de waterglijbaan"
"1564";"Onkruidbrander vat vlam in Twello #2";"7440807/14820a54/";"De gehele versie "
"1566";"OHYEAH TOKKIEGEVECHT!!!";"7442455/1b76d412/";"Hier kop mijn thee vieze slet"
"1567";"Junior kelderklasse cccccombo";"7442629/3ca004ad/";"Nutshot, headshot, headshot!"
"1568";"Man springt in meer om drone te redden";"7447245/e577adf6/";"Maar gaat ie het halen?"
"1569";"Letse brandweer vangt zelfmoordjumper";"7443175/e58592ae/";"En hopla in mid-air! HEBBES!"
"1570";"Vechten in Murica";"7446997/ac9c2f0e/";"Need we say more?"
"1571";"Meisje met speciaal talent";"7443227/426cbba1/";"Wanneer gaan we eten?"
"1572";"Gelijke monniken, gelijke klappen";"7443549/6bd88998/";"Meisje bemoeit zich met een arrestatie en wil niet luisteren. Ze geeft een agent een klap en scheldt hem uit voor kankerflikker. Agent verdedigt zichzelf en geeft een paar beuken terug. Die had ze niet aan zien komen. <br><br> <strong>UPDATE: VERVOLG <a href=""https://www.dumpert.nl/mediabase/7443713/2702adc6/bemoeimeisje._het_vervolg.html"" target=""_blank"">HIER</a>.</strong>"
"1573";"Dronken limbo";"7444183/b61d016f/";"Hij redt het welnietwelnietwel<br><br>niet"
"1574";"Jeuk in mijn neus";"7447071/94f72865/";"Dat verklaart alles"
"1575";"Sangria Cirque de Soleil";"7444893/568e8db9/";"Goeie truc!"
"1576";"Even wakker geschud worden.";"7447331/49d8874d/";"En doorrrrrr!"
"1577";"Irritant kutkind krijgt portie karma";"7445829/e3d6dec2/";"Ventje was auto's aan het beschadigen met sleutelbos. Sean probeerde hem tegen te houden en zijn moeder te bellen, maar die kwam net iets te laat"
"1590";"Irritante voetgangerts";"7447795/5d6c35ad/";"Fietsert heeft de oplossing!"
"1591";"Irritante toeterende fietsert";"7447969/0dbe0dfd/";"Voetgangert maakt het even duidelijk"
"1592";"Fitnessmeneer showt lichaam";"7448097/5d1bfca6/";"Kijk jongens op deze leeftijd! Ziet er echt heel natuurlijk uit!"
"1593";"Zit je lekker? ";"7449719/252ed165/";"Goed vasthouden eh!"
"1594";"Liesbeth wil praten over de bijbel";"7449625/02483915/";"Handig zo'n moderne deurbel!"
"1595";"Kijk uit!";"7451311/ac8a4d33/";"De plisie staat hier!"
"1596";"Donald en Kim";"7452061/ac24ae00/";"En het ging zo goed"
"1597";"Grapje in de Tesla ";"7448929/5dd245e7/";"Fuck een remtest "
"1598";"Gepimpte Civic de vangrail in";"7451409/e8db2b5f/";"Showoff gaat de fout in (actie vanaf 1:00)"
"1599";"Op het kerkhof batsen";"7451875/4c20dc43/";"Verijderde video"
"1600";"Haha je bier schuimt";"7451983/ab9e3520/";"Opgetieft!"
"1602";"Vogel maakt vriend";"7454049/f2887a38/";"Hey vriend!"
"1603";"Verijderde video";"7454633/fefa654c/";"Verijderde video"
"1604";"Bitchslap Kampioenschap Rusland 2018";"7453049/b398e597/";"Veel leuke dan dat domme voetbal"
"1605";"Meisje heeft probleem ";"7456921/59304ecb/";"Volgens legendes hangt ze daar nog steeds "
"1606";"Appmeisje op de fiets";"7453715/be9737aa/";"Hallo. HALLO?!!!"
"1607";"Nederlanders bij het WK Rusland";"7453473/91abcddb/";"Vertegenwoordigen ons landje"
"1608";"Hakkuhbar...";"7456131/d041e76e/";"Niet echt een bar. Gabber komt jeugdliefde tegen Holland Casino"
"1609";"Lichte turbulentie op deze vlucht";"7456827/9a799258/";"Joining the mile high club!"
"1610";"Senegal supporters ruimen op tijdens WK";"7457407/b8705313/";"Na de overwinning op Polen ruimen de Senegal supporters de troep op die zij hebben gemaakt tijdens de wedstrijd."
"1611";"Is dit broekje te klein?";"7462043/5a8b8c49/";"Eerlijk zeggen"
"1612";"Tettenmeisje steelt fles drank";"7462335/16445e07/";"Goeie opening van een pornofilm dit. Wut no money?"
"1613";"Burnout op de quad";"7461511/1e63a2d0/";"Briljante afsprong!"
"1614";"Keepert in de laatste seconde";"7461175/1154de35/";"Oh, doe ik wel even oplossen jongens!"
"1615";"Dikkie doet huilen bij fastfoodrestaurant ";"7460191/d3a6a403/";"Filmert heeft vraag "
"1616";"Aardbeving op Defqon.1";"7460315/5879f9bf/";"Linksrechts maar dan XXXL"
"1617";"Verijderde video";"7461077/e9f0f194/";"Verijderde video"
"1618";"Oprotten bij mijn vriend";"7460187/0e17a256/";"Nog één waarschuwing meneer Ali "
"1619";"Agent springt uit brandende flat";"7458797/e99dcec6/";"Buurtbewoners helpen agent na zijn sprong op Kanaleneiland."
"1620";"VR-Gamen? ";"7462021/fa419464/";"Dus dit is de toekomst "
"1621";"Leeuw met nat pak";"7461835/73cd7c4d/";"Kijk waar je loopt, ouwe!"
"1622";"Rotterdamse haven loopt vol olie";"7459901/686af26a/";"Olietanker klapt op steiger waarna er tonnen olie het water in lekt"
"1623";"Glennis Grace bij America's Got Talent";"7462361/8609ce48/";"Ze komt niet uit Amerika, ze is een professionele zangeres, maar de rest is wel echt. Oh nee, het is een overgeproduceerde neppe shitshow"
"1624";"Handjes thuis, vriend!";"7463619/35abbabc/";"Olifant wil niet gestoord worden door toerist"
"1625";"Momentje stilte";"7462929/f6af31ce/";"Schade Deutschland "
"1626";"WEEKEND!!!!!";"6621566/5666a98c/";"Tijd voor een remix met bloedende oren!!!!

"
"1627";"Slapstick arrestatie";"7464457/cc1c03d9/";"Alles wat fout kan gaan in 1 filmpje (incl valmeisje uit ander filmpje)"
"1628";"Lekker dagje in het waterpark";"7464813/e7eabda8/";"Wait for it... Its coming!"
"1629";"Hij doet het niet!";"7467683/5c11c0ec/";"Ik zie geen zak door dat ding"
"1630";"Last van mijn amandelen ";"7465067/d918267e/";"Eventjes kijken.."
"1631";"Iemand is zijn horloge kwijt";"7464997/f08660d5/";"GEEF MIJN FAKKING HORLOGE TERUG!"
"1632";"Man kukelt van randje";"7465269/5b026cf3/";"Stier is de moeilijkste niet en helpt hem er weer op"
"1633";"Geyle dansvid maken ";"7467203/532b0e05/";"WAT DE NEUK DOEN JULLIE?!"
"1634";"Ondertussen in Oostenrijk";"7465657/2e98cc72/";"NAAR LINKS ! NAAR RECHTS!!!! Het is gvd fucking briljant!"
"1635";"Politieachtervolging A15 eindigt in crash";"7466745/6bef879c/";"Afgelopen vrijdag ging het goed mis voor de twee verdachten. Terwijl de politie de voortvluchtige auto (een Subaru Forester?) probeerde in te boxen voerden ze een incidentele PIT-manoeuvre uit waardoor de auto over de vangrail heen schoot.

De twee verdachten, die verdacht worden van een overval op een Albert Heijn, zijn aangehouden en overgebracht naar het ziekenhuis. Je kunt wel stellen dat ze veel geluk gehad hebben. Net als deze Volvo XC70. De beelden gaan nu rond op het internet  check ze hieronder.

De politie meldt: De auto vloog over de vangrail en ging zeker 4 keer over de kop en belandde in een sloot. De twee mannen kwamen er wonderbaarlijk goed vanaf en hielden er slechts lichte verwondingen aan over. Ze zijn in het ziekenhuis nagekeken en daarna overgebracht naar het bureau. Hun buit lag op de plaats van de crash verspreid over de weg en het nabijgelegen spoor. De A15 is uren afgesloten geweest voor onderzoek."
"1636";"Teringhete dag";"7464135/2c26168e/";"Ga buiten spelen!"
"1637";"Aandachtsnollen op de stalen stier";"7468407/cb82cea1/";"En een puber aan de knoppen"
"1638";"Trucker blust bermbrand langs snelweg";"7468299/92b0590d/";"Pakt zijn slangetje en voorkomt erger langs de A50. Hulde!"
"1639";"Alcohol zuipen is leuk he ";"7468575/50e3c091/";"Zie je die vissen? "
"1640";"Meisje is goed met d'r handen";"7470121/0bb50ad3/";"Verrassing!"
"1641";"Belg wil vliegen";"7470393/31ca783e/";"Na winst op Brazilië"
"1642";"Kraantje Pappie lost het op";"7470719/6e093fc1/";"Vechten is voor mietjes!"
"1643";"Motivatiekotert bij de marathon";"7469263/902ad2be/";"Overdosis feelgoodmeuk in je bakkes"
"1644";"Een reus arresteren in de metro";"7469267/760df235/";"Is zo makkelijk nog niet"
"1645";"Elektrische fiets opvoeren";"7471175/740e2f12/";"Even die kutwielrenners inmaken"
"1646";"Elektrische fiets opvoeren #2";"7472005/d445e022/";"HOLY MOLY!"
"1647";"Vishaak in je oog ";"7471529/8e7d1800/";"Die gaan we eruit halen "
"1648";"Verijderde video";"7476701/4401da7b/";"Verijderde video"
"1649";"Vakantiedansje met bikinibabe";"7497933/3500421e/";"genietonnnn"
"1650";"Kijk, ik kan een trucje!";"7495969/c2ceabd4/";"Is het gelukt?"
"1651";"Motordiefjes ontmoeten karma";"7495545/61b9ec68/";"En nu oprotten! Tuig!"
"1652";"Man luistert naar politie";"7496415/6c90aaba/";"Niet meteen, maar daarna wel"
"1653";"Nee, niet vechten";"7492725/3d2fd1ed/";"Hup jongen, meekomen "
"1654";"Blijf van mijn kont, doos!";"7495001/5a67c21d/";"Anders krijg je kopstoot van het huis!
"
"1655";"Flesopener kwijt?";"7479055/aabfff92/";"Met deze truc maak je hem in 1x open!"
"1656";"Zeiken aan boord";"7480547/eff67595/";"Ja wat? Ik zit gewoon even te bellen"
"1657";"Franciska heeft connecties";"7482069/b2df5b60/";"Franciska deelt liever geen van haar Jan Smit whatsapp groep leden om haar monopolie om de markt te behouden. Luistert u mee naar het schokkende audio-bericht."
"1658";"Saltomeisje tart het lot";"7485051/3cd184ca/";"Door de naald van het oog"
"1659";"Billenmeisje doet vakantiedansje";"7488629/8ee5b7a3/";"Maar wil voor de rest geen aandacht...."
"1660";"Huishoudster is er klaar mee";"7486411/b1ed73aa/";"Kan je dat nog even opruimen svp?"
"1661";"SauerkrautStreet";"7496799/0cd4b834/";"A is for..."
"1662";"Rustig rustig rustig swa!";"7502647/2b2e7b58/";"Das pech, pruik weg.."
"1663";"Cadeautje voor je kind";"7502357/6db73fe6/";"Verdomme mam!"
"1664";"Het onzichtbare touw";"7499915/79ca7c16/";"Dat doe je zelf!"
"1665";"Meiske moet mee met de politie ";"7500139/420d7ca1/";"Dikke billen 5 reeten."
"1666";"Nieuw kattenluikje gekocht";"7502129/d28d346c/";"Volgens mij is hij defect"
"1667";"Verijderde video";"7484911/fc2ecc0b/";"Verijderde video"
"1668";"Tuut Tuut";"7501533/9496b425/";"He zeg, ga eens aan de kant!"
"1669";"Hapje uit de pruim";"7503291/67d3bb86/";"Franse fittie op school"
