"102";"DUMPERTREETEN (102)";"2017-10-11";"7262369/70f3eb15/";"1iHYJClf2kg";"<p>Het is alweer een week geleden dat de laatste DumpertReeten online kwam, dus hoog tijd voor een fonkelnieuwe aflevering! Deze week is niemand minder dan Sylvana te gast in de show, we mochten d'r gelukkig zonder al teveel bloedvergieten een dagje lenen van de Obersturmbannführer van Autobahn. Hartstikke leuk. Vijf Reeten!

<br><br>Dit zijn de filmpjes die worden gereet:<br><br>

<a href=""http://www.dumpert.nl/mediabase/7259465/64fbf9e6/chantal_janzen_doet_lapdance.html"" target=""_blank"">Chantal Janzen doet lapdance</a><br>

<a href=""http://www.dumpert.nl/mediabase/7260939/762ff7f0/boefje_valt_journalist_aan.html"" target=""_blank"">Boefje valt journalist aan</a><br>

<a href=""http://www.dumpert.nl/mediabase/7260421/68695e84/hoe_was_je_weekend_.html"" target=""_blank"">Hoe was je weekend</a><br>

<a href=""http://www.dumpert.nl/mediabase/7260845/b787e9e6/doorrijden_bij_stopbord.html"" target=""_blank"">Doorrijden bij stopbord</a><br>

<a href=""http://www.dumpert.nl/mediabase/7259213/968794c7/nee_dat_geloof_ik_echt_niet_.html"" target=""_blank"">Nee dat geloof ik echt niet</a><br>

<a href=""http://www.dumpert.nl/mediabase/7260249/6064cf1f/trucje_met_de_zweep.html"" target=""_blank"">Trucje met de zweep</a><br>

<a href=""http://www.dumpert.nl/mediabase/7259135/fd9f28b7/grootste_misser_ooit.html"" target=""_blank"">Grootste misser ooit</a><br>

<a href=""http://www.dumpert.nl/mediabase/7258177/a3408d08/hoi,_wij_zijn_vriendinnetjes.html"" target=""_blank"">Hoi, wij zijn vriendinnetjes</a><br>

<a href=""http://www.dumpert.nl/mediabase/7259761/abcf87a8/rare_frikandel.html"" target=""_blank"">Rare frikandel</a><br>

<a href=""http://www.dumpert.nl/mediabase/7260225/1f1b5277/friends_nu_ook_in_rusland.html"" target=""_blank"">Friends nu ook in Rusland</a><br>

<a href=""http://www.dumpert.nl/mediabase/7261509/6484ab32/wannabe_dumpert_filmert.html"" target=""_blank"">Wannabe Dumpert-filmert</a><br>

<a href=""http://www.dumpert.nl/mediabase/7260969/d5002f71/let_me_see_your_warface_.html"" target=""_blank"">Let me see your warface</a><br></p>";NULL
"103";"DUMPERTREETEN (103) met Snollebollekes!
";"2017-10-18";"7267705/beb83778/";"_SWaKoLrckY";"<p>De afgelopen weken scoorden de Snollebollekes de ene na de andere topper op Dumpert, en bij DumpertReeten hadden we wel zin in wat Brabantse gezelligheid. Reden genoeg om de goedgemutste Bestenaar uit te nodigen in de studio om eens even zeer kundig te converseren over bier drinken uit drie harige konten, comazuipende Eindhovenaren en andere zoogdieren die elkaar voor de lol onderzeiken. Vijf reeten!


<br><br>Dit zijn de filmpjes die worden gereet:<br><br>

<a href=""http://www.dumpert.nl/mediabase/7265791/04f1d6e5/territorium_afbakenen.html"" target=""_blank"">Territorium afbakenen</a><br>

<a href=""http://www.dumpert.nl/mediabase/7264875/8bda8693/weekend_.html"" target=""_blank"">Weekend!</a><br>

<a href=""http://www.dumpert.nl/mediabase/7263815/860a8efd/ineens_is_mode_toch_best_boeiend.html"" target=""_blank"">Ineens is mode toch best boeiend</a><br>

<a href=""http://www.dumpert.nl/mediabase/7263825/63eb1acb/overvalletje_plegen_meneer_.html"" target=""_blank"">Overvalletje plegen meneer</a><br>

<a href=""http://www.dumpert.nl/mediabase/7263395/53322b9f/vrienden_jouw_tattoo_laten_zetten.html"" target=""_blank"">Vrienden jouw tattoo laten zetten</a><br>

<a href=""http://www.dumpert.nl/mediabase/7264191/13f5a356/de_klanten_entertainen.html"" target=""_blank"">De klanten entertainen</a><br>

<a href=""http://www.dumpert.nl/mediabase/7264709/760c4b60/gaat_ie_goed_.html"" target=""_blank"">Gaat ie goed?</a><br>

<a href=""http://www.dumpert.nl/search/ALL/snollebollekes/"" target=""_blank"">Meer van de Snollebollekes!</a><br></p>";NULL
"104";"DUMPERTREETEN (104)";"2017-10-25";"7272913/467ab46f/";"CDYbmZLRIdE";"<p>De enige echte Nick Toet neemt deze week plaats op de felbegeerde witte stoel in de DumpertReeten-studio. Chefkok, bodyguard, cameraman, editor, co-presentator en meervoudig ReetMeister, wat is Nick eigenlijk niet bij DumpertTV? Van harte welkom weer, bij de hardste show die je moeder kent. Kijk dan!  

<br><br>Dit zijn de filmpjes die worden gereet:<br><br>

<a href=""http://www.dumpert.nl/mediabase/7270463/31856863/schoen_naar_de_maan.html"" target=""_blank"">Schoen naar de maan</a><br>

<a href=""http://www.dumpert.nl/mediabase/7269371/0784a3e2/meisje_is_superboos.html"" target=""_blank"">Meisje is superboos</a><br>

<a href=""http://www.dumpert.nl/mediabase/7269323/d0be77f8/klaar_voor_lancering.html"" target=""_blank"">Klaar voor lancering</a><br>

<a href=""http://www.dumpert.nl/mediabase/7272171/f9410d14/maden_in_je_mond.html"" target=""_blank"">Maden in je mond</a><br>

<a href=""http://www.dumpert.nl/mediabase/7271425/c20a895e/de_uitsmijter_aaien.html"" target=""_blank"">De uitsmijter aaien</a><br>

<a href=""http://www.dumpert.nl/mediabase/7270267/75f60092/1_tegen_1.html"" target=""_blank"">1 tegen 1</a><br>

<a href=""http://www.dumpert.nl/mediabase/7269741/f6d83000/waar_is_de_oudste_winkelstraat_.html"" target=""_blank"">Waar is de oudste winkelstraat</a><br>

<a href=""http://www.dumpert.nl/mediabase/7269167/c5773871/finse_golfert_doet_moorden.html"" target=""_blank"">Finse golfert doet moorden</a><br>

<a href=""http://www.dumpert.nl/mediabase/7270313/6111268a/cosmo_de_cougar.html"" target=""_blank"">Cosmo de cougar</a><br>

<a href=""http://www.dumpert.nl/mediabase/7271461/9499471c/trucker_heeft_een_topdag.html"" target=""_blank"">Trucker heeft een topdag</a><br>

<a href=""http://www.dumpert.nl/mediabase/7271129/6de5fa35/meiske_heeft_het_warm.html&#10;"" target=""_blank"">Meiske heeft het warm</a><br>

<a href=""http://www.dumpert.nl/mediabase/7272419/50e2e661/johnny_quid_hij_stopt_met_dit.html"" target=""_blank"">Johhny Quid hij stopt met dit</a><br></p>";NULL
"105";"DUMPERTREETEN (105)";"2017-11-01";"7278065/c819b4c3/";"Cw07oxeO4AA";"<p>Het is godzijdank alweer woensdag DumpertReeten-dag! Nog maar twee keer vroeg opstaan en dan is het weer weekend. Deze week nemen vaste waardes Nick en VanLeeuwen het op tegen huilende kinderen, flauwvallende presentatrices en nog veel meer video-hoogtepunten van de afgelopen week. Vijf reeten!

<br><br>Dit zijn de filmpjes die worden gereet:<br><br>

<a href=""http://www.dumpert.nl/mediabase/7277629/84f82b2f/presentatrice_gaat_out_op_televisie.html"" target=""_blank"">Presentatrice gaat out op televisie</a><br>

<a href=""http://www.dumpert.nl/mediabase/7276621/0ee64d72/e_n_fappuchino_graag.html"" target=""_blank"">Een fappucino graag</a><br>

<a href=""&#10;http://www.dumpert.nl/mediabase/7276945/694c4f59/mevrouw_heeft_schijt_aan_waarschuwingen.html"" target=""_blank"">Mevrouw heeft schijt aan waarschuwingen</a><br>

<a href=""http://www.dumpert.nl/mediabase/7276295/e90d1ab2/pedro_heeft_te_veel_zelfvertrouwen.html"" target=""_blank"">Pedro heeft te veel zelfvertrouwen</a><br>

<a href=""http://www.dumpert.nl/mediabase/7276247/6ce6485f/foodiefoto_s_verpesten.html&#10;"" target=""_blank"">Foodiefoto's verpesten</a><br>

<a href=""http://www.dumpert.nl/mediabase/7274821/6ec64940/insta_karma.html&#10;"" target=""_blank"">Insta karma</a><br>

<a href=""http://www.dumpert.nl/mediabase/7276671/545535c1/mijn_kind_pesten_.html&#10;"" target=""_blank"">Mijn kind pesten</a><br>

<a href=""http://www.dumpert.nl/mediabase/7274083/c5406c3e/beleefdste_close_call_ooit.html"" target=""_blank"">Beleefdste close call ooit</a><br>

<a href=""http://www.dumpert.nl/mediabase/7277325/b5819d45/nick_the_clapper_toen_nick_nog_een_broekie_was.html"" target=""_blank"">Nick the clapper toen Nick nog een broekie was</a><br>

<a href=""http://www.dumpert.nl/mediabase/7277329/01d5040b/check_je_ballen_met_sylvana_.html"" target=""_blank"">Check je ballen met Sylvana</a><br>

<a href=""http://www.dumpert.nl/mediabase/7277537/b0a0e3e3/seksuele_intimidatie_op_de_werkplek.html"" target=""_blank"">Seksuele intimidatie op de werkplek</a><br>

<a href=""http://www.axe.nl/movember"" target=""_blank"">En check je ballen bij AXE MOVEMBER!</a><br>

</p>";NULL
"106";"DUMPERTREETEN (106)";"2017-11-08";"7282861/f28d2071/";"HQR-JFo-Om8";"<p>Deze week hebben we Berend-Jan Don te gast, beter bekend als de weergaloze reppert Walu die de wereld het prachtige nummer '<a href=""https://open.spotify.com/track/50M379503agZHEdrWGT6HF"" target=""_blank"">Johnny</a>' gaf. Of misschien ken je Berend als Bas de Eerlijke Vlogger. Wij kennen 'm in ieder geval als een enorm epische reeter. Vijf reeten!

<br><br>Dit zijn de filmpjes die worden gereet:<br><br>

<a href=""http://www.dumpert.nl/mediabase/7279315/46503013/tjotjo,_ben_in_de_buurt_met_dory.html"" target=""_blank"">TjoTjo, ben in de buurt met dory</a><br>

<a href=""http://www.dumpert.nl/mediabase/7281367/b58d56d5/zo_werkt_het.html"" target=""_blank"">Zo werkt het</a><br>

<a href=""&#10;http://www.dumpert.nl/mediabase/7281199/93aca84b/hallo,_mag_ik_een_cijfer.html"" target=""_blank"">Hallo mag ik een cijfer</a><br>

<a href=""http://www.dumpert.nl/mediabase/7282211/0e4b19a9/drie_man_.html"" target=""_blank"">Drie man</a><br>

<a href=""&#10;http://www.dumpert.nl/mediabase/7282409/787a3a44/niet_mijn_vriend_slaan,_vriend.html"" target=""_blank"">Niet mijn vriend slaan, vriend</a><br>

<a href=""http://www.dumpert.nl/mediabase/7280431/f9e282a3/dronken_chick_wil_agent_meppen.html"" target=""_blank"">Dronken chick wil agent meppen</a><br>

<a href=""http://www.dumpert.nl/mediabase/7281059/6f01d7d6/kleine_blessure_voor_de_keeper.html"" target=""_blank"">Kleine blessure voor de keeper</a><br>

<a href=""http://www.dumpert.nl/mediabase/7279187/5e580148/verkeerde_uitdagen_voor_een_gevecht.html"" target=""_blank"">Verkeerde uitdagen voor een gevecht</a><br>

<a href=""http://www.dumpert.nl/mediabase/7281457/cdc5c36c/biertje_.html"" target=""_blank"">Biertje?</a><br>

<a href=""http://www.dumpert.nl/mediabase/7278781/e089abad/het_iq_van_hooligans.html"" target=""_blank"">Het IQ van hooligans</a><br>

<a href=""http://www.dumpert.nl/mediabase/7279359/918b4fc4/mark_viel_in_slaap.html"" target=""_blank"">Mark viel in slaap</a><br></p>";NULL
"107";"DUMPERTREETEN (107)";"2017-11-15";"7287873/ebc90c01/";"y6BEZEB22SQ";"<p>Deze beschrijving heb ik zelf gemaakt. EenhoornJoost is deze week te gast in DumpertReeten, aflevering 107 alweer. De meest originele reppert, Scandinavian Boy en hardcore feminist on de block die ooit op Het Internet verscheen, is deze week op z'n gortdroogs te bewonderen tijdens jullie favoriete poepsessie van de week. Vijf reeten!

<br><br>Dit zijn de filmpjes die worden gereet:<br><br>

<a href=""http://www.dumpert.nl/mediabase/7287105/0d43e1b7/nino_de_fisker_uit_sneek.html"" target=""_blank"">Nino de fisker uit Sneek</a><br>

<a href=""http://www.dumpert.nl/mediabase/7286803/e8b1fa5a/chick_kan_handstand.html&#10;"" target=""_blank"">Chick kan handstand</a><br>

<a href=""http://www.dumpert.nl/mediabase/7287287/8134c25e/politie_inval_bij_wietkwekert.html&#10;"" target=""_blank"">Politie inval bij wietkwekert</a><br>

<a href=""http://www.dumpert.nl/mediabase/7283085/d018f546/drie_vrouwen_voor_open_doel.html&#10;"" target=""_blank"">Drie vrouwen voor open doel</a><br>

<a href=""&#10;http://www.dumpert.nl/mediabase/7285679/bfa8fa7c/ierse_fans_in_kopenhagen.html&#10;"" target=""_blank"">Ierse fans in Kopenhagen</a><br>

<a href=""http://www.dumpert.nl/mediabase/7285009/31b69791/vrachtwagenchauffeur_redt_knul.html"" target=""_blank"">Vrachtwagenchauffeur redt knul</a><br>

<a href=""&#10;http://www.dumpert.nl/mediabase/7283813/19451ecc/jeroen_heeft_engels_broertje.html&#10;"" target=""_blank"">Jeroen heeft Engels broertje</a><br>

<a href=""http://www.dumpert.nl/mediabase/7282663/91973f97/lekker_anusbier_.html&#10;"" target=""_blank"">Lekker anusbier</a><br>

<a href=""http://www.dumpert.nl/mediabase/7285407/0d74d2a7/kinderen_spelen_buiten.html&#10;"" target=""_blank"">Kinderen spelen buiten</a><br>

<a href=""http://www.dumpert.nl/mediabase/7287085/2818a94d/meisje_houdt_van_sushi.html"" target=""_blank"">Meisje houdt van sushi</a><br>

<a href=""http://www.dumpert.nl/mediabase/7284205/54796e38/autoverkoper_is_afgeleid_door_sylvana.html"" target=""_blank"">Autoverkoper is afgeleid door Sylvana</a><br></p>";NULL
"108";"DUMPERTREETEN (108)";"2017-11-22";"7293393/bdbcfcf8/";"5lffKhbM8lQ";"<p>De zeer gewaardeerde Dumpert-kampioenen Tom en Yannick van Rundfunk zijn deze week te gast in DumpertReeten. Of nouja te gast. Zeg maar gerust dat ze de complete show overnemen. En dat leidt dat weer tot een ongebruikelijk lange DumpertReeten, want lachen. Met Rundfunk! Vijf reeten!

<br><br>Dit zijn de filmpjes die worden gereet:<br><br>

<a href=""http://www.dumpert.nl/mediabase/7290483/d9941a1b/wat_wil_je_hebben_voor_sinterklaas_.html"" target=""_blank"">Wat wil je hebben voor Sinterklaas</a><br>

<a href=""http://www.dumpert.nl/mediabase/7290515/fae240ef/gangstertje_versus_opa.html "" target=""_blank"">Gangstertje versus opa</a><br>

<a href=""http://www.dumpert.nl/mediabase/7288123/6b4a7cc7/en_ik_ben_de_lul.html&#10;"" target=""_blank"">En ik ben de lul</a><br>

<a href=""http://www.dumpert.nl/mediabase/7289271/cd7a7142/snollebollekes_op_en_neer_(heen_en_weer).html "" target=""_blank"">Snollebollekes, Op en Neer (Heen en Weer)</a><br>

<a href=""&#10;http://www.dumpert.nl/mediabase/7289845/7b694a84/boossteward_zegt_nee.html&#10;"" target=""_blank"">Boossteward zegt nee</a><br>

<a href=""http://www.dumpert.nl/mediabase/7289743/ebc93219/mijn_vis_is_dood.html"" target=""_blank"">Mijn vis is dood</a><br>

<a href=""&#10;http://www.dumpert.nl/mediabase/7289469/605996a7/classic_gary_wordt_gek.html &#10;"" target=""_blank"">Classic Gary wordt gek</a><br>

<a href=""http://www.dumpert.nl/mediabase/7291139/3bad69ec/japanse_gameshow.html&#10;"" target=""_blank"">Japanse gameshow</a><br>

<a href=""http://www.dumpert.nl/mediabase/7292091/d147e61e/verveling_in_de_auto.html&#10;"" target=""_blank"">Verveling in de auto</a><br>

<a href=""http://www.dumpert.nl/mediabase/7292281/1282500c/veel_naar_de_sportschool_geweest.html"" target=""_blank"">Veel naar de sportschool geweest</a><br>

<a href=""http://www.dumpert.nl/mediabase/7291309/7844873b/was_een_mooi_weekend.html"" target=""_blank"">Was een mooi weekend!</a><br></p>";NULL
"109";"DUMPERTREETEN (109)";"2017-11-29";"7298573/123096e8/";"aXEcpfztRFM";"<p>Eindelijk is ze daar dan weer, de enige echte Sylvana. Het Formule 1 seizoen is net voorbij dus heeft de allerliefste superster in wording meer dan genoeg tijd om haar deskundige licht over de gekste videos van afgelopen week te laten schijnen. Wat een feest. Gevierd samen met die rooie natuurlijk. Vijf reeten!

<br><br>Dit zijn de filmpjes die worden gereet:<br><br>

<a href=""http://www.dumpert.nl/mediabase/7298145/170e6343/klop_klop_.html"" target=""_blank"">Klop klop</a><br>

<a href=""http://www.dumpert.nl/mediabase/7297423/3804d362/hagedis_neemt_wraak_op_kudtwijf.html"" target=""_blank"">Hagedis neemt wraak op kudtwijf</a><br>

<a href=""http://www.dumpert.nl/mediabase/7295799/9a932ece/nog_eentje_dan.html"" target=""_blank"">Nog eentje dan</a><br>

<a href=""http://www.dumpert.nl/mediabase/7296985/1871396f/vmbo_jugend_vs_politie.html"" target=""_blank"">VMBO jugend vs politie</a><br>

<a href=""http://www.dumpert.nl/mediabase/7296675/d404eff6/kabouter_in_de_bouwmarkt.html"" target=""_blank"">Kabouter in de bouwmarkt</a><br>

<a href=""http://www.dumpert.nl/mediabase/7295511/879f51d9/tattoo_laten_zetten.html"" target=""_blank"">Tattoo laten zetten</a><br>

<a href=""http://www.dumpert.nl/mediabase/7295217/45255a95/zwarte_vrijdag_voor_haar.html"" target=""_blank"">Zwarte vrijdag voor haar</a><br>

<a href=""http://www.dumpert.nl/mediabase/7294771/3da6d8f2/motormuis_daagt_de_verkeerde_uit.html"" target=""_blank"">Motormuis daagt de verkeerde uit</a><br>

<a href=""http://www.dumpert.nl/mediabase/7294195/dba4a62f/gozer_showt_skills_op_berg.html"" target=""_blank"">Gozer showt skills op berg</a><br>

<a href=""http://www.dumpert.nl/mediabase/7295823/8559857a/even_wat_peuken_halen.html"" target=""_blank"">Even wat peuken halen</a><br>

<a href=""http://www.dumpert.nl/mediabase/7296271/9497b376/meisje_kent_jack_plooij_niet.html"" target=""_blank"">Meisje kent Jack Plooij niet</a><br>

<a href=""http://www.dumpert.nl/mediabase/6903845/1551bfdc/belangrijkste_vraag_in_het_leven.html"" target=""_blank"">Belangrijkste vraag van het leven</a><br></p>";NULL
"110";"DUMPERTREETEN (110)";"2017-12-06";"7303811/9c85cca0/";"ZCTeJ22_aTo";"<p>Vandaag is rood, de kleur van jouw DUMPERTREETEN!  Want tweevoudig Dumpert-topper René van Meurs is te gast! Samen met zijn sidekick maakt dat een totaal van twee rooie René's, oftewel het kan echt niet nog natter in de kelder die we 'studio' noemen op DumpertHQ. Vijf reeten!
 
<br><br>Dit zijn de filmpjes die worden gereet:<br><br>

<a href=""http://www.dumpert.nl/mediabase/7302231/cdb5f4f6/nooit_meeuwen_voeren.html"" target=""_blank"">Nooit meeuwen voeren</a><br>

<a href=""http://www.dumpert.nl/mediabase/7302441/167be80a/cheerleader_kan_truukje.html"" target=""_blank"">Chearleader kan truukje</a><br>

<a href=""http://www.dumpert.nl/mediabase/7302113/9bbd4f73/stiekem_ricciardo_filmen_in_het_restaurant.html"" target=""_blank"">Stiekem Ricciardo filmen in het restaurant</a><br>

<a href=""http://www.dumpert.nl/mediabase/7301789/bf66af39/maan_jankt_door_blote_piemel_voor_gezicht.html"" target=""_blank"">Maan jankt door blote piemel</a><br>

<a href=""http://www.dumpert.nl/mediabase/7300929/f9178c6f/mevrouw_is_toeterlazerus.html"" target=""_blank"">Mevrouw is toeterlazarus</a><br>

<a href=""http://www.dumpert.nl/mediabase/7298997/6a4a8537/parkeren_met_polen.html"" target=""_blank"">Parkeren met Polen</a><br>

<a href=""http://www.dumpert.nl/mediabase/7299543/c577b641/leraar_is_het_zat.html"" target=""_blank"">Leraar is het zat</a><br>

<a href=""http://www.dumpert.nl/mediabase/7303249/44a8f2f6/bondscoach_korfbal_doet_basketbal.html"" target=""_blank"">Bondscoach korfbal doet basketbal</a><br>

<a href=""http://www.dumpert.nl/mediabase/7296455/6d4b1809/nieuwe_stagiaire_bij_de_bandenboer.html"" target=""_blank"">Nieuwe stagiaire bij de bandenboer</a><br>

<a href=""http://www.dumpert.nl/mediabase/7299523/3eda0740/rijden_tijdens_het_rijden.html&#10;"" target=""_blank"">Rijden tijdens het rijden</a><br></p>";NULL
"111";"DUMPERTREETEN (111) met ....?";"2017-12-13";"7311643/05c0dadd/";"TW0-EsyGivQ";"<p>Goedenavond en welkom bij weer een spiksplintertje nieuwe aflevering van uw favoriete internetsoap DumpertReeten. Vandaag met de koning der chappies Maxim Hartman en jullie eigen vertrouwde huisgingersidekick René. *APPLAUS* Of is het nou die andere Rooie? Anyway:
<br><br>Dit zijn de filmpjes die worden gereet:<br><br>

<a href=""http://www.dumpert.nl/mediabase/7309821/f94ebc05/wat_bedoel_je_daarmee_.html"" target=""_blank"">Wat bedoel je daarmee?</a><br>

<a href=""http://www.dumpert.nl/mediabase/7309245/c1dae11e/kijk_naar_mij_.html"" target=""_blank"">Kijk naar mij</a><br>

<a href=""http://www.dumpert.nl/mediabase/7308013/83d21502/gefeliciteerd_met_uwen_verjaardag_.html "" target=""_blank"">Gefeliciteerd met uwen verjaardag</a><br>

<a href=""http://www.dumpert.nl/mediabase/7307269/52229acd/pools_meisje_wordt_bedreigd.html"" target=""_blank"">Pools meisje wordt bedreigd</a><br>

<a href=""http://www.dumpert.nl/mediabase/7306179/a4b1be3e/rico_sloopt_jamal_.html"" target=""_blank"">Rico sloopt Jamal</a><br>

<a href=""http://www.dumpert.nl/mediabase/7308277/0b866147/russische_pijpcursusdame.html"" target=""_blank"">Russische pijpcursus</a><br>

<a href=""http://www.dumpert.nl/mediabase/7304511/8a1a5664/matt_simons_doet_liedje.html"" target=""_blank"">Matt Simons doet liedje</a><br>

<a href=""http://www.dumpert.nl/mediabase/7305459/7350d810/adele_verkeerd_verbonden.html "" target=""_blank"">Adele verkeerd verbonden</a><br>

<a href=""http://www.dumpert.nl/mediabase/7304999/9e2d378f/bellen_met_de_sint.html"" target=""_blank"">Bellen met de sint</a><br>

<a href=""http://www.dumpert.nl/mediabase/7309905/d32203b9/meisje_is_lenig.html"" target=""_blank"">Meisje is lenig</a><br></p>";NULL
